USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION
MR希望MISS开心,巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让圣家堂携手高迪成为这座城市不老的传说。 ​,2017年12月29日 08:40,评论 , ,
温晴晴er,——————高迪·米拉之家——————烟囱戴上了帽子给屋顶撑一把伞 ​,2017年12月29日 06:33,评论 , 1,
昀大昀,米拉之家 ​,2017年12月29日 04:34,评论 3, 3,
Hay_HK,巴塞隆納part1~~終於把想去的城市之一畫掉了😂 米拉之家，聖家堂都去了~因為平安夜跟聖誕節很多店不是沒開就是只吃套餐，所以只能買回家自己煮了哈哈~在飛機上送了張cd給印度的小姐姐，她說她是做船務的，跟日本韓國都有連系，說會好好了解申天歌的😂😂 感謝站子@BplusSHCJHK  給我專輯做這瘋狂的行為喔^^ 2西班牙·巴塞罗那 收起全文d,2017年12月29日 03:14,评论 , 4,西班牙·巴塞罗那
李导2008,大概是因为这里的天太蓝，才让西班牙的艺术家都偏爱蓝色！米拉之家、巴特约之家、奎尔公园，第一次为一个艺术家的惊人才华所折服，叹为观止！！ 2西班牙·巴塞罗那 ​,2017年12月29日 02:38,评论 1, 8,西班牙·巴塞罗那
耿京海,巴塞罗那·米拉之家  ​​​ 2西班牙·巴塞罗那 ​,2017年12月28日 23:10,评论 , ,西班牙·巴塞罗那
韩瑞在里约,如果说巴塞罗纳只能去一个地方，那么就是米拉之家。这是富豪米拉先生（Pere Milà）为了和富孀 Roser Segimon 结婚，而请高迪设计的一套高档公寓。从空中看是个8字型的筒子楼，一共六层，设计的特点是整个建筑物的重量完全由柱子来承受，不论是内墙外墙都没有承受建筑本身的重量，建筑物本身没有主墙，内部的住宅可以随意隔间改建，所以整个米拉之家的外墙和楼顶就让高迪玩成了童话古堡。尤其是房屋的屋顶，完全是外星人的手笔，据说星战的很多角色设计就是从这里获得的灵感。2西班牙 #带着微博去西班牙# 收起全文d,2017年12月28日 21:42,评论 11, 5,西班牙
三生婚礼,#宴会设计##西安高端婚礼定制##你的婚礼专家##自然系婚礼# Samson分享---#米拉之家#“他们在同样的地方留学却不曾相遇，在追逐幸福的路上竟留有同样的印记。你们的相遇如那难得一见的彩虹，携手冬日的暖阳，照亮共同的家！”策划设计：三生婚礼婚礼主持：山丘主持人-岳宏博新娘美妆：蜗牛美妆-安静纪实摄影：云门影集婚礼跟拍：木一光影灯光设计：恒盛舞美@云门影集 @蜗牛美妆-安静 @山丘-岳宏博 @木一光影 收起全文d,2017年12月28日 20:58,评论 , 3,
陆小茸_一只鹿茸,ahhhhhhh//@走遍巴塞罗那: #你不知道的巴塞罗那# 业主米拉先生因为对高迪设计的公寓外观极其不满，而跟高迪决裂，还拖欠高迪尾款... 因为当年巴塞罗那的市民都觉得米拉之家很《吃藕丑》,2017年12月27日 16:07,评论 , ,
密斯脱邹,旅西班牙时，见到高迪的杰作米拉之家，奎尔公园，甚感讶异。想不到还有这么多令人脑洞大开之建筑！,2017年12月28日 08:00,评论 , ,
Negritobeyourself,#Barcelona💛🇪🇸圣家族大教堂&巴特罗之家&米拉之家&奎尔公园&诺坎普 2西班牙·巴塞罗那 ​,2017年12月28日 07:11,评论 , 9,西班牙·巴塞罗那
闲而言之,米拉之家Casa Milà，整栋建筑就像在波涛汹涌的海面上流动……你走到哪里，光影就流动到哪里。向高迪致敬！ ​,2017年12月28日 07:08,评论 , ,
闲而言之,著名的米拉之家Casa Milà屋顶，震撼于高迪的烟囱和通风管道的处理手法。在上上下下的曲面台阶移动，过于专注拍照，加上今天的巴塞罗那横风肆虐，屋顶的风啊！更甚到七八级大风，差一点失足 ​,2017年12月28日 06:58,评论 , ,
__芋泥鸽,事实证明 就算是两百斤的胖子 有一天也会怕被风吹走2西班牙·米拉之家 2西班牙·巴塞罗那 L__UNSENtiMENtal的秒拍视频 ​,2017年12月28日 05:03,评论 5, 11,西班牙·米拉之家西班牙·巴塞罗那
脑子进豆浆了,//@走遍巴塞罗那:#你不知道的巴塞罗那# 业主米拉先生因为对高迪设计的公寓外观极其不满，而跟高迪决裂，还拖欠高迪尾款... 因为当年巴塞罗那的市民都觉得米拉之家很《吃藕丑》,2017年12月27日 16:07,评论 , ,
走遍巴塞罗那,#你不知道的巴塞罗那# 业主米拉先生因为对高迪设计的公寓外观极其不满，而跟高迪决裂，还拖欠高迪尾款... 因为当年巴塞罗那的市民都觉得米拉之家很《吃藕丑》,2017年12月27日 16:07,评论 4, 15,
Puddingkiwi,La Pedrera - Casa Milà米拉之家色彩缤纷的海洋狂想曲💙属于上帝的曲线外星人烟囱二十世纪的精致小物件太可爱了❤️ 2西班牙·巴塞罗那 ​,2017年12月27日 16:07,评论 5, 4,西班牙·巴塞罗那
阿布视觉,#用note8创造# @三星GALAXY盖乐世  @中国三星  米拉之家 2西班牙 ​,2017年12月27日 14:39,评论 2, 1,西班牙
浪漫在旅途,【巴塞罗那】西班牙第二大城市巴塞罗那是著名的高迪之城，高迪在巴塞罗那留下了古埃尔公园、米拉之家、巴特洛之家、圣家族教堂等18件建筑杰作。巴塞罗那完美地将古代文明和现代文明结合起来，像是一座艺术殿堂；巴萨球队主球场就在这里，这里也是球迷们的圣地。 ​,2017年12月27日 08:18,评论 , ,
_还是小耳朵,🔹🔷米拉之家🔷🔹 2西班牙·Barcelona ​,2017年12月27日 05:26,评论 , 3,西班牙·Barcelona
风行美洲纽约地接,"高迪一人的城市—巴塞罗那， 圣家族教堂， park guill, 米拉之家， 甚至地铁口一出站的公寓楼. 我巴塞的第一眼就是高迪的灯光秀， 像融化的糖果，又像冰淇淋水果顶在上面.  各种曲线，自然元素，天空海洋田野， 铁艺， 高迪的设计真是老少皆宜. 2意大利·罗马 ​",2017年12月27日 04:55,评论 , 1,意大利·罗马
VictoriaQMarcie,#圣诞快乐# 我在西班牙等巴特罗之家的雪停等落地窗上的彩色玻璃褪色等米拉之家的天黑等塞维利亚里比我更高的圣诞树也等一个不知何时才会出现的你现在的我假装赶上了圣诞的尾巴对你说一声Merry Christmas🎄@白敬亭 2西班牙·塞维利亚 ​,2017年12月27日 04:03,评论 , 10,西班牙·塞维利亚
你是太阳蒸发了彷徨,"""直线属于人类 而曲线属于上帝""2026年圣家族大教堂完工后 要再来看一次这个建了一百多年倾注了高迪和各代建筑师心血的建筑只要看到屋顶如雕塑般的烟囱和优美的曲线就能知道这是高迪的作品 美观与功能兼具 佩服他的想象力 相比米拉之家 更喜欢巴特罗之家 海洋气息浓郁 极佳的采光和通风 弧形的木质门窗以及实用独特的黄铜门窗把手 2西班牙·巴塞罗那 收起全文d",2017年12月27日 01:10,评论 , ,西班牙·巴塞罗那
ReneeWang王蕾霓,电影场景布置，米拉之家灵感， 2011西班牙 #巴塞罗那# 之旅。  2西班牙·米拉之家 #拍摄# #旅游# ​,2017年12月26日 19:16,评论 1, 1,西班牙·米拉之家
朵拉BO的垃圾筒,巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让[囧]圣家堂携手高迪成为这座城市不老的传说。 ​,2017年12月26日 15:42,评论 , ,
想发论文的学术少年,不得不佩服高迪是真的天才，直线是人类的，曲线才是上帝的。虽然他的一系列作品，只去过了圣家堂，米拉之家，巴约特之家，但是已经足够了。他说过，只有疯子才会试图去描绘世界上不存在的东西！这是一份热爱，生活不易，也要坚持自己喜爱的东西 2西班牙·巴塞罗那 ​,2017年12月26日 13:28,评论 2, 4,西班牙·巴塞罗那
靠谱的no她不是吃货,巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让圣家堂携手高迪成为这座城市不老的传说。 ​,2017年12月26日 12:16,评论 , ,
易水_若寒,【巴塞罗那】西班牙第二大城市巴塞罗那是著名的高迪之城，高迪在巴塞罗那留下了古埃尔公园、米拉之家、巴特洛之家、圣家族教堂等18件建筑杰作。巴塞罗那完美地将古代文明和现代文明结合起来，像是一座艺术殿堂；巴萨球队主球场就在这里，这里也是球迷们的圣地。 ​,2017年12月26日 06:30,评论 , ,
来颗槟-榔I彡r,【巴塞罗那】不看高迪的建筑，不叫到过巴塞罗那。看过高迪的建筑，很少有人不为他的设计而惊叹。巴塞罗那，高迪之城，米拉之家，就是这么一个让人忍不住惊叹的地方！ ​,2017年12月25日 22:50,评论 , ,
好摄的老贺,米拉之家的楼顶——把楼顶做成公园是个啥感觉？——每日美图：西班牙·巴塞罗那 米拉之家设计的特点是‘它本身建筑物的重量完全由柱子来承受，不论是内墙外墙都没有承受建筑本身的重量，建筑物本身没有主墙’，所以内部的住宅可以随意隔间改建，建筑物不会塌下来，而且，可以设计出更宽大的窗户，保证每个公寓的采光。当时米拉夫妇出钱建这房子，一楼是出租的店铺，二楼叫“主楼”（Piso Principal），是米拉夫妇住的，三、四、五、六楼是出租的住宅，因为高迪设计的力学结构很特别，建筑物的重量完全由柱子来承受，所以出租的每一层楼的隔间布局都不一样，三楼隔出三户住家，四楼隔出四户住家，五楼隔出四户住家，六楼隔出三户住家，每户住家占地也不一样，最大600平方米，最小290平方米。顶楼是用来调节温度，晒衣服用的。屋顶阳台则类似高第的另一个作品桂尔公园（PARC GüELL）中似蛇般的长椅，有30个奇特的烟囱，2个通风口，与6个楼梯口，塔状的楼梯口形状最大，螺旋梯里面暗藏水塔。大多数参观过这栋建筑的人可能会认为米拉之家是壮丽且气势凌人的，也有人对波浪状的外墙觉得太古怪，但，无论如何，米拉之家是巴塞罗那市的地标之一。 收起全文d,2017年12月25日 21:34,评论 , ,
好摄的老贺,"住在大海之上是啥感觉——米拉之家——每日美图：西班牙·巴塞罗那 米拉之家是高迪设计的最后一个私人住宅。当时是富豪米拉先生（Pere Milà）因非常欣赏高迪为巴特罗先生设计的巴特罗之家CASA BATLLó ，为了和富孀 Roser Segimon 结婚，而请高迪设计的。米拉之家 （CASA MILà）建于1906年至1912年间，坐落在西班牙的巴塞罗那市区里的Eixample 扩建区、格拉西亚大道（Passeig de Gràcia）上。米拉之家的拱顶，呈现抛物线或悬链线的形状米拉之家是高迪设计的最后一个私人住宅，占地1,323平方米，有33个阳台，150扇窗户，3个采光中庭（2个大中庭，1个小天井），6 层住宅，1层顶楼（阁楼），1个地下停车场，共有3个门面，两个正门入口。 收起全文d",2017年12月25日 21:31,评论 , ,
_闫大仙儿_,2西班牙·米拉之家#米拉之家# 安东尼奥.高迪 2西班牙·巴塞罗那 ​,2017年12月25日 17:31,评论 , 4,西班牙·米拉之家西班牙·巴塞罗那
用户6284047050,#西班牙# 新年第一游就住到超有爱的青旅，巴塞罗那Casa Gracia，米拉之家附近，楼下就是地铁站。15欧/床位包超丰富吃到撑早餐，每晚还有音乐会呀弗拉明戈呀等活动。如此设计感又超值，我的大爱呀～ ​,2017年12月25日 15:44,评论 1, ,
佳友在线摄影网,【行摄欧洲 索尼A7RM3造访高迪之城】加泰罗尼亚自治区首府巴塞罗那位于伊比利亚半岛东北部，比邻地中海也是西班牙的第二大城市。这里的人可以不会篮球或者其他球类运动，但是如果不会足球那一定会遭来惊异的目光。城市面积101.9公里。仅次于马德里，算是世界上人口中偏稠密的城市。于15世纪初并入西班牙国，是享誉世界的地中海风光名城同样的也是遍地古迹，天才高迪的故乡。圣家堂、米拉之家、巴特由之家等等世界遗产都是出自于这位天才之手。所以巴塞罗那也有另一个响亮的称号高迪之城。这也是A7RM3行走欧洲的第二站。O网页链接 #试机# 收起全文d,2017年12月25日 11:32,评论 3, ,
慕容珠珠,米拉之家，欢迎光临外星人的世界[呲牙][呲牙][呲牙] 2西班牙·米拉之家 ​,2017年12月25日 04:07,评论 , ,西班牙·米拉之家
Ver2无厘头King,Day9.Madrid🚄Barcelona入住W Hotel👍🏻夜店风 睡觉都能看着海😺门卡都sao😻 因为蜜月行还送香槟 好贴心的服务 晚上回去边喝边感受音效😊📍米拉之家 幸亏有中文解说 不然一定看不懂 2西班牙·巴塞罗那 ​,2017年12月25日 03:55,评论 1, 4,西班牙·巴塞罗那
阿小小波,米拉之家 ​,2017年12月24日 23:09,评论 , ,
鎶硅尪蹇昏姱棣,【巴塞罗那】西班牙第二大城市巴塞罗那是著名的高迪之城，高迪在巴塞罗那留下了古埃尔公园、米拉之家、巴特洛之家、圣家族教堂等18件建筑杰作。巴塞罗那完美地将古代文明和现代文明结合起来，像是一座艺术殿堂；巴萨球队主球场就在这里，这里也是球迷们的圣地。 ​,2017年12月24日 21:21,评论 , ,
丛中茉莉,米拉之家，曲线美。 ​,2017年12月24日 18:29,评论 , ,
AntonioGaudiLL_魔魔,建筑一词 、是动词、形容词 亦是设计活动中的主语.每一场建筑运动都在讲述一场以”建筑“为中心的故事；由“建筑”这个忠于事实的媒介通过图纸、语言等手法让每个人“阅读”它. “只有疯子才会试图描述世界上不存在的东西.”安东尼奥·高迪的一句日记本中的感喟、却为当代建筑的题跋. 高迪的神乎其神不仅因于”米拉之家”“圣家族大教堂”等对于设计理解的精神重启、更多源自哪些来自于自然的万物的重新界说所带给建筑的新故事.让“建筑”成为一种人与自然对话的最直接门径. 收起全文d,2017年12月24日 14:34,评论 , ,
丶张世杰,sks148巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让圣家堂携手高迪成为这座城市不老的传说。 ​,2017年12月24日 10:42,评论 , ,
薄荷绿糖苏打水,#D2📍巴特略之家/米拉之家 ​,2017年12月24日 08:23,评论 , 6,
Mr-ghost-柠檬,巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让圣家堂携手高迪成为这座城市不老的传说。 ​,2017年12月23日 18:05,评论 , ,
考cpa的小王,啊啊啊啊啊啊想去！想去诺坎普看球！想去巴塞罗那看高迪的米拉之家及大教堂！,2017年12月15日 13:32,评论 , ,
改变生活丶冥土,#你好旧时光#kuku089【巴塞罗那】西班牙第二大城市巴塞罗那是著名的高迪之城，高迪在巴塞罗那留下了古埃尔公园、米拉之家、巴特洛之家、圣家族教堂等18件建筑杰作。巴塞罗那完美地将古代文明和现代文明结合起来，像是一座艺术殿堂；巴萨球队主球场就在这里，这里也是球迷们的圣地。 ​,2017年12月23日 14:12,评论 , ,
大杜杜杜杜杜杜杜子,On the way#Barcelona#2西班牙·米拉之家2西班牙·古埃尔公园 2西班牙·巴塞罗那 ​,2017年12月23日 10:20,评论 , 5,西班牙·米拉之家西班牙·古埃尔公园西班牙·巴塞罗那
Duoniya-,【Casa Batllò & Casa Milà】【巴特罗之家 & 米拉之家】Gaudí 的建筑有多震撼，是我用相机记录不来的…只有身临其境，才模糊知晓他说的那句“直线属于人类，而曲线属于上帝”⚜️ 2西班牙·Barcelona ​,2017年12月23日 01:19,评论 , 17,西班牙·Barcelona
-袁蕴仪,"Hola, Antoni Gaudi.圣家堂& 米拉之家& 巴特洛之家美得让人窒息的色调和结构。#📍高迪之城。 行走在高迪的有趣灵魂中。 2西班牙·巴塞罗那 ​",2017年12月22日 21:56,评论 1, 2,西班牙·巴塞罗那
北京天津上海腿部整形多少钱,sks852巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让圣家堂携手高迪成为这座城市不老的传说。 ​,2017年12月22日 13:41,评论 , ,
新月明欧,米拉之家 高迪50多岁创作高峰期的杰作 他就是深堪自然之道随性所欲的天才 。#西班牙##带着微博去旅行##带着微博去西班牙##高迪# 2西班牙·米拉之家 ​,2017年12月22日 07:24,评论 , 5,西班牙·米拉之家
-繁星旅人,在马德里市中心的公寓里画画，楼下的街道嘈杂到午夜，mucha博物馆也在这条街上，对面公寓的人都爱走到窗户前伸个懒腰，躺在床上看对面公寓的视角竟然很像米拉之家的房顶，人间烟火气，又带着那么点儿仙 ​,2017年12月22日 06:42,评论 , 5,
禾子培培,"Barcelona, your stage name is Antoni Gaudi i Cornet.米拉之家巴特罗之家圣家堂奎尔公园Amazing Gaudi 2西班牙·巴塞罗那 ​",2017年12月22日 05:41,评论 , 1,西班牙·巴塞罗那
颜色的咖啡,mumu128巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让圣家堂携手高迪成为这座城市不老的传说。 ​,2017年12月22日 01:50,评论 , ,
璐姐现在猫狗双全,打卡高迪之城🇪🇸，徒步刷景点，圣家堂，所以著名的教堂万年都在维修我算是看出来了，里面也不是很震撼我🙄️，米拉之家，巴特略之家，一个比一个门票贵，没钱看…有缘再见吧。很满意今日一米九的摄影师，站得高角度就是好哈哈哈哈哈 2西班牙·巴塞罗那 ​,2017年12月22日 00:19,评论 , 6,西班牙·巴塞罗那
芭莎男士,"#新奇体验派# 米拉之家建于1906年至1912年间，坐落在西班牙的巴塞罗那市区里的Eixample 扩建区、格拉西亚大道（Passeig de Gràcia）上。米拉之家的拱顶呈现抛物线或悬链线的形状米拉之家是高迪设计的最后一个私人住宅，占地1,323平方米，有33个阳台，150扇窗户，3个采光中庭（2个大中庭，1个小天井），6层住宅，1层顶楼（阁楼），1个地下停车场，共有3个门面，两个正门入口。鬼才高迪的作品，灵感来自于士兵的盔甲。 收起全文d",2017年12月21日 22:29,评论 2, 32,
HoiApriL,一些被遗落的小照片 #日常的平和#2奥地利·萨尔茨堡2奥地利·哈尔施塔特2德国·国王湖2西班牙·米拉之家 ​,2017年12月21日 18:41,评论 4, 9,奥地利·萨尔茨堡奥地利·哈尔施塔特德国·国王湖西班牙·米拉之家
最佳俺村俺最傻xp,巴塞罗那这座城市出了毕加索，出了米罗，但是，似乎更多的人愿意称这座城市为高迪之城。巴特洛之家、米拉之家、高迪公园、桂尔宫...高迪设计的建筑让人感受到这个建筑家的天才创意，而圣家堂更是让高迪彻底神化，也让圣家堂携手高迪成为这座城市不老的传说。 ​,2017年12月21日 10:18,评论 , ,
Angelafancy,#西班牙# Day2 圣家堂 ➡️ 米拉之家➡️Les Quinze Nits ➡️遥望地中海 2西班牙·米拉之家 ​,2017年12月21日 08:10,评论 2, 5,西班牙·米拉之家
魔帆摄影byMoreFun,米拉之家，高迪最后一个私人住宅设计。不太能读懂鬼才设计师的用意，也很难拍全它们的线条。高迪相信直线属于人类曲线才是属于上帝的。每个房间的迂回连接里，是精致与实用的巧妙结合，也有着沉睡百年的温情。  #巴塞罗那旅行# @西班牙驻华大使馆官方微博 @西班牙国家旅游局 @加泰罗尼亚旅游官网 @巴塞罗那中文网 @西班牙语新闻 @张小魔-魔帆摄影 收起全文d,2017年12月20日 18:03,评论 , ,
大明明明明明明明明明明明明明,米拉之家&兰布拉购物大道&博盖利亚市场#迷失在巴塞罗那# ​,2017年12月20日 15:07,评论 7, 10,
潔726,【西班牙加泰罗尼亚建筑家高迪展品首现香港 | Modelos de obras de Gaudí se exponen en Hong Kong por primera vez】11月14日，香港一家商场展出西班牙“加泰罗尼亚现代主义”建筑师高迪的设计工具及建筑模型，其中包括巴塞罗那古埃尔公园的马赛克蝾螈、蛇形长椅、米拉之家屋顶和圣家族教堂模型等。此外，高迪展览博物馆及巴特罗之家还提供了两段高迪作品VR导览片段。据悉，该展览将持续到明年1月1日。 收起全文d,2017年12月20日 05:36,评论 , ,
奢先生全球购,2西班牙·米拉之家#lv# LV♥️粉色围巾现货！冬日必备～➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月19日 20:12,评论 , ,西班牙·米拉之家西班牙
奢先生全球购,#lv#2西班牙·米拉之家 LV♥️限量款脸谱系列短款钱包 ➕微看直播 ONLYMARAT 2西班牙 ​,2017年12月19日 19:55,评论 , 1,西班牙·米拉之家西班牙
囍禾,非常喜欢在巴塞罗那的米拉之家拍下的这张照片，一百多年前欧洲家庭的样子。其实欧洲许多皇宫都比这富丽堂皇的多，可就是喜欢它的朴素简洁温馨，阳光下缝纫熨烫，心里没有喧嚣，用“岁月静好”形容这张照片最最贴切。 ​​​,2017年12月19日 12:08,评论 27, 32,
fancyooga,Wandering in spain高迪第二日，仍然怀着膜拜去看曲线和结构，看他怎么看待有机自然。公园在山上，米拉之家在闹市街，但都大写着他的名字让人一眼认出。至于我，今日是豹纹女孩，但是为毕加索穿的，fine。我以毕加索式坐姿在高迪的作品，fine。但美术馆明天去，fine。 2西班牙·巴塞罗那 ​,2017年12月19日 06:14,评论 1, 10,西班牙·巴塞罗那
纪东宝,米拉之家，高迪的最后一件私人建筑设计。“直线属于人类，而曲线归于上帝。”O有哪些建筑看上去让你觉得吃惊? ​,2017年12月18日 18:43,评论 , 8,
简朴寨柴火鸡,【巴塞罗那】西班牙第二大城市巴塞罗那是著名的高迪之城，高迪在巴塞罗那留下了古埃尔公园、米拉之家、巴特洛之家、圣家族教堂等18件建筑杰作。巴塞罗那完美地将古代文明和现代文明结合起来，像是一座艺术殿堂；巴萨球队主球场就在这里，这里也是球迷们的圣地。 ​,2017年12月18日 15:45,评论 , ,
